tid,toi,tfopwg_disp,pl_orbper,pl_tranmid,pl_trandurh
441738827,2084.01,CP,6.0784031,2459652.834382,2.117
441738827,2084.02,FP,8.1490285,2458745.410754,2.3210553
230387153,2086.01,PC,41.7540004,2459772.489982,4.491
165554103,2296.01,PC,139.2632286,2458720.261652,15.5650549
233500935,2297.01,PC,22.048775,2459623.756729,3.8087167
362220495,2299.01,FA,165.0031583,2458798.44781,5.0545903
160074939,230.01,FA,13.340145,2458366.329788,4.611198
280031353,2300.01,PC,4.8566656,2459445.193065,2.585881
280031353,2300.02,PC,15.4432661,2459646.961969,3.8493075
283829553,2301.01,PC,6.0541622,2460414.841007,4.592
197959526,2303.01,FP,0.7196291,2459061.885478,1.474746
70420766,2304.01,PC,9.4070515,2459063.308262,2.6715391
147284470,2306.01,PC,2.9905745,2459064.314222,2.0941681
270219048,2307.01,PC,2.6820061,2459062.612091,1.8238879
234489976,2308.01,PC,3.86866,2459063.02134,2.3101443
269333648,2529.01,CP,64.5947,2460734.735653,8.943
322063810,253.01,PC,3.5104148,2458355.622789,2.0
262843259,2531.01,PC,8.1484094,2460158.3149,3.168587
20579360,2532.01,PC,16.7224532,2459311.204445,4.223
418012030,2533.01,PC,6.6857865,2459682.185785,2.896
204698337,2535.01,PC,16.4452725,2458576.764481,3.038
20299658,2536.01,PC,31.9919595,2459191.600297,8.8239957
399967279,2537.01,CP,94.0997954,2459475.467243,4.8738442
443115574,2538.01,PC,2.9103781,2459226.24224,3.606
201508515,2539.01,PC,0.985586,2459202.613025,1.5285482
49687222,254.01,FA,20.186539,2458360.073308,1.866565
354518617,2540.01,PC,12.7187255,2458480.943804,3.1582562
31054498,2541.01,PC,1.4118418,2459199.006353,2.702
431971818,2542.01,PC,4.1133928,2459963.882685,2.7670768
270604417,2543.01,CP,7.5427509,2459233.347042,6.4481914
100100827,185.01,KP,0.9414525,2460205.353322,2.05
219728669,1852.01,PC,2.3601883,2459690.342687,2.455
73540072,1853.01,CP,1.2436239,2459690.743436,1.211
157225097,1854.01,PC,2.5267353,2459667.101712,2.2654363
81247740,1855.01,CP,1.3641482,2459690.637842,0.952
224313733,1856.01,FP,197.0336254,2459517.338757,7.338
424733642,1858.01,PC,2.0912089,2459691.122281,1.144
229742722,1859.01,CP,63.4839358,2460503.687053,5.457
279741379,186.01,CP,35.6133889,2460985.704053,3.0534335
279741379,186.02,CP,7.7897886,2460980.806574,2.3434341
202426247,1860.01,CP,1.0662082,2460367.147621,1.142
323295479,1861.01,PC,742.5142746,2458622.92527,6.5744451
321668398,1862.01,CP,5.6442112,2459768.446771,2.980996
356919658,1863.01,FP,1.42611,2458683.89879,1.788
230387153,2086.02,PC,20.261655,2459662.482575,2.9685197
441765914,2088.01,CP,124.72987,2459517.9957,7.2967692
341815197,2089.01,PC,49.9950015,2459790.282263,5.109
233721037,2090.01,PC,230.92212,2458715.333688,15.8602661
219778329,2091.01,PC,177.2188871,2458742.87474,5.5590645
393965778,2092.01,PC,4.3032642,2458740.668245,2.5737232
402898317,2093.01,CP,53.8108713,2458751.624048,4.2655099
356016119,2094.01,PC,18.7931749,2458691.319362,1.09889
235678745,2095.01,CP,17.664866,2458692.799727,2.7644951
235678745,2095.02,CP,28.1722501,2458704.29023,3.3983448
142748283,2096.01,CP,3.1190716,2459601.846172,1.1585974
142748283,2096.02,CP,6.3878202,2458687.53823,1.4551851
279982557,2097.01,FP,1.7890217,2458712.393015,1.9190564
328012209,2309.01,PC,20.2656358,2459044.333033,6.4172007
204376737,231.01,KP,3.3610013,2458357.394744,2.5685869
38467100,2310.01,PC,2.9432073,2459357.895903,2.501
147425389,2312.01,PC,3.1856867,2459063.37533,3.1050115
325468685,2313.01,PC,1.8905304,2459063.002235,1.2347831
355446093,2314.01,PC,15.937546,2459063.240033,4.5395335
61980227,2316.01,FP,3.0958985,2459064.594292,1.8584684
349488688,2319.02,KP,11.6207544,2458994.287456,5.6290584
402026209,232.01,KP,1.3382314,2458355.184421,2.1560676
138126035,2321.01,PC,716.3497402,2458954.324139,3.612
300812741,2322.01,CP,20.2254946,2459037.417539,2.2719961
341419787,2544.01,FP,21.0689935,2459230.852582,3.7404027
149845414,2545.01,CP,7.9940367,2458522.513973,4.271047
444013020,2547.01,KP,2.3114203,2459228.794258,2.7479753
350293646,2548.01,KP,8.5234958,2459985.304174,2.444
350293646,2548.02,CP,1.4468993,2459985.331564,0.779
80711765,2549.01,PC,4.8580501,2459230.288533,5.7405699
204317710,255.01,KP,2.8126485,2459090.083321,2.8737522
294500964,2550.01,FP,9.0702531,2459966.572012,1.9063647
6276559,2551.01,PC,5.436841,2459244.80572,2.335
31515092,2552.01,PC,2.3701119,2459230.693395,1.8215643
238542895,2553.01,PC,8.3848067,2459232.131956,4.5181283
144043410,2554.01,FP,6.2636501,2459230.661673,5.3639991
155491828,2555.01,FP,16.0475029,2459233.496293,3.334
269400980,2557.01,PC,9.8302309,2459238.558507,4.0164674
229791084,1864.01,KP,1.6453265,2459766.543741,2.59
400430915,1866.01,PC,2.1863095,2459797.900124,3.9576915
400476523,1867.01,FP,18.10671,2458700.97371,4.562
230087585,1868.01,PC,8.8263579,2459940.409366,3.4318591
299780329,1869.01,PC,1.6024387,2459362.742783,1.0090014
230375747,1870.01,PC,2.7633917,2459694.209214,3.5061663
233503636,1871.01,FP,3.40612,2458685.82187,1.714
229490898,1872.01,PC,2.2349708,2459765.196316,2.016
328933398,1873.01,PC,24.9341884,2459753.685026,4.964
328933398,1873.02,PC,900.1930987,2458848.638767,6.3963069
328933398,1873.03,PC,7.0056805,2459583.708287,3.3182125
233047097,1875.01,PC,11.3091849,2459857.086857,1.713
233078665,1876.01,PC,6.4827647,2459945.349797,2.2930359
233497719,1877.01,FP,3.801591,2460534.067363,2.752
230386397,2099.01,FP,19.5078657,2459626.670376,4.603
141608198,210.01,PC,9.0105414,2459338.99312,1.8443264
219436394,2100.01,PC,23.6573994,2459605.640236,2.308778
165527918,2101.01,PC,9.0753271,2458690.4168,3.6156842
289590465,2102.01,PC,6.7060238,2458687.583784,1.6782365
160491359,2103.01,PC,2.6620728,2459663.746739,1.7235054
160491359,2103.02,PC,20.2926468,2458697.682402,3.7402567
367630162,2104.01,PC,3.2723118,2460336.160755,1.815
367630162,2104.02,PC,5.904369,2460329.870632,2.653
367630162,2104.03,PC,15.1808746,2460335.884786,2.808
367630162,2104.04,PC,1.9803146,2460336.943627,1.66
367630162,2104.05,PC,9.56111,2458687.794321,3.0128111
156199502,2105.01,PC,15.9152686,2459422.272665,1.1393111
393911494,2106.01,FP,0.6332593,2458899.861702,0.8622011
446549906,2107.01,CP,2.45457,2458654.61467,2.39
300812741,2322.02,CP,11.3071786,2460160.451337,2.824
293527670,2323.01,FP,0.98656,2459086.60982,0.724
69819610,2324.01,PC,1.0371672,2460933.032738,2.897523
175456679,2326.01,PC,58.9970907,2460201.334015,5.722
177308364,2327.01,PC,82.7899763,2458396.537731,5.8475847
394287035,2328.01,CP,17.1019622,2459356.607647,3.357
238920875,2329.01,PC,6.5346715,2459966.265304,3.304
415969908,233.01,PC,11.6700285,2458365.261451,2.0534143
415969908,233.02,PC,7.2011383,2458359.471437,2.1444681
180991313,2330.01,KP,2.2088214,2459329.30801,2.544
168751223,2331.01,PC,4.7150942,2459167.334911,2.436
286000547,2332.01,PC,7.4972297,2459273.75932,3.589
358579111,2333.01,PC,14.2197641,2459169.298095,6.416
200743403,2334.01,PC,7.9980831,2459169.12445,3.047
88902249,2336.01,CP,7.7119842,2460083.976548,4.058
230001847,2337.01,CP,2.994263,2459769.981102,6.9172309
283307274,2558.01,PC,17.7859152,2459233.127609,4.2520718
441453629,2559.01,PC,4.2002507,2459060.081876,2.627
92226327,256.01,KP,24.7373412,2458399.928643,2.069051
92226327,256.02,KP,3.7779418,2459141.100488,1.4759325
441155146,2560.01,PC,3.5511203,2458348.918997,2.634
422385684,2561.01,PC,2.7754004,2459852.046181,3.142
420177051,2562.01,PC,4.0483695,2459770.738717,2.896
387409975,2563.01,PC,5.0182311,2459828.802298,2.301
334482103,2564.01,PC,3.7257237,2459501.939674,2.38162
321086563,2565.01,PC,3.9704457,2459966.257472,3.7793044
284679064,2566.01,PC,4.2102425,2459609.378383,2.9567547
258920431,2567.01,CP,5.9839451,2459390.75286,5.3886513
257067559,2568.01,PC,3.4843271,2459251.583946,3.522
248655556,2569.01,PC,13.1147744,2459174.659675,4.318
200723869,257.01,CP,18.3877081,2459121.270086,6.405153
239816546,2570.01,CP,2.9887654,2459500.741002,2.9847247
239638934,2571.01,FP,6.0027375,2458760.818232,4.164
219762508,1878.01,PC,3.2351013,2459911.907728,0.9645922
243335710,1879.01,PC,13.7045951,2459703.289921,5.8535412
359357695,1880.01,PC,1.7263781,2459333.898275,1.7874582
59859387,1881.01,FP,1.1203828,2459987.207387,1.665
396368313,1882.01,PC,3.0898836,2459334.446718,1.7898868
348755728,1883.01,CP,4.5063838,2459256.846553,2.0392007
219879302,1884.01,PC,6.7822781,2458928.3396,2.6460451
258510872,1885.01,CP,6.5440665,2459736.999544,3.777
403136415,1886.01,PC,2.5128483,2459062.639615,2.5536063
229586455,1887.01,PC,2.2001583,2459884.269522,1.7564486
459997997,1888.01,FP,5.547485,2459328.032732,5.412
278866211,189.01,FP,2.1940616,2460876.857996,1.1555573
288636599,1890.01,PC,19.9676936,2459884.073661,6.280493
392476080,2109.01,CP,0.67249,2458984.38888,1.801
394029948,2110.01,FA,32.76639,2458687.55509,6.089
356235833,2111.01,FP,1.2680452,2460479.42095,1.027
427320001,2112.01,PC,14.0120582,2459729.804553,5.9348633
427320001,2112.02,PC,155.8237,2459856.006624,10.641846
1400212743,2113.01,FP,5.24612,2458984.22398,4.194
9828416,2114.01,PC,6.2099619,2460476.661598,4.49
54464870,2115.01,FP,3.6944323,2460447.794803,4.915
422838133,2116.01,FP,5.3089937,2460644.06098,5.876
279212407,2117.01,FP,28.6620782,2458971.41863,4.351
17416749,2118.01,FP,2.34483,2458956.56894,1.417
236387002,2119.01,CP,7.2008611,2460442.055186,2.03
389900760,2120.01,CP,5.7998189,2458795.822874,1.014374
24358417,2338.01,CP,22.6539607,2459183.68068,3.468
279514271,2339.01,PC,9.7728388,2459964.335411,7.4907772
12423815,234.01,PC,2.8392793,2458356.087715,1.4011791
29959761,2340.01,FP,1.6471574,2459169.749893,1.033
100267480,2341.01,FP,0.87741,2458681.75145,0.472
100589632,2342.01,FP,3.9471567,2459221.101551,1.699
166834768,2343.01,PC,3.2553185,2459169.676986,2.061
311179742,2344.01,PC,8.3129806,2459380.743164,4.171
91555165,2345.01,CP,1.0526157,2459116.731575,1.5288415
91555165,2345.02,CP,42.1289893,2459120.29967,4.6130523
317483660,2346.01,PC,3.3311975,2459224.055885,3.705
317019074,2348.01,PC,1.2043785,2459225.439688,1.047
280095254,235.01,PC,10.090259,2458357.283835,1.7502645
47601197,2350.01,PC,8.6251769,2458476.588785,2.704
47601197,2350.02,PC,4.8714085,2458480.358848,2.643
234489133,2572.01,PC,3.5985851,2459247.433122,4.015
160037058,2573.01,PC,4.5815438,2459080.877819,3.367
159332859,2574.01,PC,4.4817684,2459760.398697,2.186
142784687,2575.01,PC,3.1711207,2459603.650328,3.6276575
115453244,2576.01,PC,3.8229149,2459544.238408,3.171
112316665,2577.01,PC,3.7494409,2459252.521548,2.452
104986789,2578.01,PC,3.4580018,2459911.4801,2.6231719
103751498,2579.01,KP,3.7146478,2459600.117319,3.835
350445771,258.01,FP,3.1901569,2458326.804271,1.8262867
102713734,2580.01,CP,3.397862,2458839.453257,4.502
37862966,2581.01,PC,3.5838508,2459192.543648,3.085
21279791,2582.01,PC,3.0183134,2459772.286216,2.78
7548817,2583.01,CP,4.52074,2459735.896093,4.175
458641144,2584.01,PC,4.6965638,2459245.2948,3.056
62530991,2585.01,FP,4.0266483,2459986.942214,2.312
458647887,2586.01,PC,9.5835608,2459242.410211,2.405
68007716,2587.01,CP,5.4566563,2459244.752232,3.783
284418751,2588.01,PC,3.587158,2459962.850922,1.23
63698669,1892.01,PC,1837.8897313,2458364.629487,5.1231542
280865159,1894.01,PC,739.2389832,2458387.072971,19.1259714
384159646,1895.01,PC,748.0739416,2459362.934319,5.0652033
420645189,1897.01,FP,48.5340395,2459000.999918,6.661
420645189,1897.02,FP,48.5338626,2458837.476698,6.137
91987762,1898.01,CP,45.5221456,2459531.564033,4.3839392
172370679,1899.01,CP,29.0902271,2459439.215254,4.6769826
166739520,190.01,KP,10.0205981,2458357.571811,5.8508462
178879588,1900.01,KP,3.0566277,2459145.468004,2.3926375
19684256,1901.01,KP,1.3666563,2459278.312088,1.967
272212970,1902.01,KP,1.6091845,2459332.042845,1.63
77156657,1903.01,KP,3.8404319,2459196.572151,5.242
272213425,1904.01,KP,4.3247708,2459327.622593,4.267
429302040,1905.01,KP,5.72226,2458574.14194,2.648
308098254,1906.01,KP,9.6246665,2459299.07674,4.297
311408969,2122.01,KP,3.5852284,2459767.525934,3.0197224
105840719,2123.01,PC,10.3088514,2458990.815776,3.8012836
159742538,2124.01,KP,3.5539283,2459767.927156,3.6341388
116242971,2125.01,KP,5.0316347,2460505.171214,5.265
116264089,2126.01,KP,1.306188,2459391.063502,1.4177746
21744120,2127.01,KP,5.5080682,2458983.744992,2.6399995
21832928,2128.01,CP,16.3413889,2458987.266354,5.3764481
101721385,2129.01,KP,4.627664,2459762.100336,2.306
234345288,213.01,PC,23.5199045,2460177.887219,3.222
234345288,213.02,PC,7.7565534,2458328.442759,2.4341043
320798691,2130.01,KP,5.0052605,2459010.827728,4.9057646
27848472,2131.01,KP,1.8468345,2460338.136034,2.565
358516596,2132.01,KP,3.2440454,2459391.154184,3.6774272
39200363,2133.01,PC,3.8266587,2458985.882828,2.0605848
75878355,2134.01,CP,9.2292078,2460496.590963,2.817
75878355,2134.02,CP,95.8531625,2460485.79438,5.024
32925763,2352.01,PC,1.6804461,2459226.279737,1.099
177079323,2353.01,PC,5.7517969,2458544.487802,3.0489623
219766989,2354.01,FP,0.5109902,2459332.152874,0.709
124515764,2355.01,PC,1.2709769,2459332.174614,2.335
30947715,2356.01,PC,3.66275,2458489.40504,3.096
124206468,2357.01,PC,7.0924883,2459329.732281,2.869
124095888,2358.01,FP,1.1258127,2459331.195756,0.374
436102447,2359.01,PC,5.1858,2458486.39266,7.191
9727392,236.01,FP,4.534451,2458355.325711,4.936391
31656385,2360.01,FP,22.84518,2459073.99562,7.215
204671232,2361.01,PC,8.71546,2458595.20891,3.934
302924206,2362.01,PC,6.9444047,2460157.921115,2.7056073
445456888,2363.01,PC,5.5436298,2459968.015542,3.879
39414571,2364.01,CP,4.0197555,2459227.044447,2.688
344085117,2365.01,FP,0.659752,2459962.920417,0.6731474
441159680,2367.01,PC,5.74984,2459084.78676,3.734
401125028,2368.01,CP,5.1750108,2459990.646884,2.0076562
157698565,2589.01,CP,61.6277,2459973.640012,6.401
12862099,259.01,KP,2.4238226,2458386.578118,2.2484015
234832821,2590.01,PC,0.7460577,2459226.458235,1.754
229285649,2591.01,FP,8.493027,2459544.881796,3.733
284122875,2592.01,PC,3.4559382,2459226.215173,4.21
258983679,2593.01,PC,1.4711386,2459226.380017,1.677
229167359,2594.01,PC,2.682814,2459227.018066,0.987
220139435,2597.01,PC,3.6039259,2459221.281298,3.737
12036590,2598.01,FP,5.73436,2459226.801169,1.146
235333495,2599.01,PC,4.1554362,2459219.625683,6.088
37749396,260.01,CP,13.4758478,2458392.294018,2.0643913
234160911,2600.01,PC,5.3376282,2459216.749879,2.143
456844391,2601.01,PC,6.0210332,2459246.20878,2.211
176772671,2603.01,FP,1.3326579,2460719.073071,1.5960595
189625051,2604.01,KP,4.9088819,2460720.074783,5.5607357
453789494,1907.01,KP,5.4774433,2459354.693899,5.277
37718056,1908.01,KP,3.65688,2458384.09392,3.542
232038798,1909.01,KP,4.1536624,2459252.138447,1.702
183532609,191.01,KP,8.1587261,2460202.792714,4.288
437261733,1910.01,KP,5.4161129,2459296.222791,3.385
44745133,1911.01,KP,7.8181434,2459166.297772,4.98
50712784,1912.01,KP,5.4053583,2459249.035676,4.859
53458803,1913.01,KP,3.3489038,2459252.258036,3.3546298
53750200,1914.01,KP,4.1933422,2459232.244495,1.8220996
98283926,1915.01,KP,2.2920348,2459253.248463,3.1812507
98545929,1916.01,KP,1.888231,2459251.405758,3.6693894
339522221,1917.01,KP,1.82069,2458655.29768,3.049
308425348,1918.01,FP,3.39829,2458571.7908,2.634
102192004,1919.01,KP,4.2337078,2459328.761216,2.008
183537452,192.01,KP,3.9227113,2460929.713786,2.6326626
363851359,1920.01,KP,2.5441537,2459331.95356,2.128
112099249,1921.01,KP,5.17958,2458604.17084,4.524
112604564,1922.01,KP,4.5768651,2459233.316814,3.5592795
76419763,2135.01,KP,2.7884723,2459414.394742,2.9462464
336128819,2136.01,CP,7.8519082,2459394.593726,1.6318726
336267424,2138.01,FP,1.4821845,2458684.221959,2.5956827
308172249,2139.01,KP,1.4013784,2459768.65359,1.7042715
167415965,214.01,PC,18.5537012,2460154.945542,3.438
167415965,214.02,PC,9.695961,2460174.709658,2.772
399860444,2140.01,KP,2.4706114,2459012.510963,1.794486
287256467,2141.01,CP,18.2616878,2460453.432236,3.434
44313455,2142.01,PC,9.3004351,2459014.835542,2.3510062
103195323,2143.01,PC,5.5899401,2460470.992666,5.032
428988981,2144.01,PC,37.3415931,2460584.029269,5.351
88992642,2145.01,CP,10.2611329,2460470.361827,7.369
158916431,2146.01,FP,5.8924856,2459765.039868,3.134
341630071,2147.01,PC,26.2049782,2459599.176807,5.8635323
233569098,2148.01,FP,23.48522,2458693.42328,3.546
1716467085,2149.01,PC,0.5842495,2460367.227586,0.559
220068921,2369.01,PC,3.36376,2458489.43839,3.418
305048087,237.01,CP,5.4361667,2458355.241753,1.5419673
347357977,2370.01,PC,12.6826724,2459262.512418,3.827
432132155,2371.01,PC,4.8984239,2459275.495126,3.752
189620016,2372.01,FP,1.1792344,2459989.454493,1.7572263
332558858,2373.01,CP,13.3368173,2459168.5071,4.384
439366538,2374.01,CP,4.3135917,2459064.195632,2.3769581
164150537,2375.01,PC,6.1600755,2459850.541356,1.808
326522874,2376.01,PC,3.1821969,2459091.168424,3.0676639
231063955,2378.01,PC,3.4972769,2459090.745961,2.0988025
201177276,2379.01,CP,5.4693888,2459062.464298,1.8076781
9006668,238.01,CP,1.2730965,2460205.747992,1.48
176220787,2380.01,KP,5.2153618,2459092.524257,5.5895721
39080923,2381.01,PC,5.0451188,2459039.751951,1.8549863
2760219,2382.01,PC,4.6612025,2459089.606813,2.1408549
355800238,2606.01,PC,1.4509175,2459330.683649,1.123
149539158,2607.01,FA,2.2338786,2459256.970786,3.0400001
269850928,2608.01,PC,4.724665,2459965.829329,4.3082924
63898957,261.01,CP,3.3639254,2458383.915624,3.3430495
63898957,261.02,CP,13.0393586,2458389.727185,4.9218325
268914377,2610.01,FP,2.1538959,2459229.716478,2.1776943
234282389,2611.01,FA,0.7320175,2458352.484922,2.577
149572298,2612.01,PC,13.3572104,2459379.018087,4.947
52315301,2613.01,PC,15.2010859,2460155.218217,8.2467072
263075864,2614.01,PC,4.8103214,2459037.589401,3.1996589
38965512,2615.01,PC,2.2687617,2460156.176169,2.834542
273850708,2616.01,PC,1.8531628,2460154.915572,2.019
260537454,2617.01,PC,6.3187442,2459387.59425,3.504
231076038,2618.01,PC,8.2500143,2459382.783301,3.317
31943299,2619.01,PC,12.4724734,2459331.034865,3.649
114299824,1923.01,KP,4.2042078,2459229.337707,2.124
371443216,1924.01,KP,2.8240691,2459358.688506,3.808
118956453,1925.01,KP,2.3447752,2459279.602393,1.814
143143769,1926.01,KP,1.3372349,2459175.372553,1.7026098
14344979,1927.01,KP,4.1117731,2459255.860453,2.1575648
207077681,1928.01,KP,2.278575,2459061.944577,2.159825
157266693,1929.01,KP,3.8537616,2459329.357403,3.392
183985250,193.01,CP,0.7920645,2460933.175839,0.3656119
160578764,1930.01,KP,2.8786641,2459355.488108,2.207
162922904,1931.01,KP,3.8186276,2459331.431765,4.282
386259537,1932.01,KP,5.6107737,2459228.937203,6.3384834
172598832,1933.01,KP,3.2633165,2459201.975798,5.2814337
125739286,1934.01,KP,4.5111234,2459351.553003,4.525
176685457,1935.01,KP,4.4352884,2459272.947539,1.89
178289267,1936.01,KP,2.3506186,2459167.711102,2.369
268301217,1937.01,CP,0.9466787,2459989.041517,1.09
231912935,215.01,PC,26.2851404,2458334.396978,2.7692779
230267547,2150.01,FP,2.2263798,2459768.269102,2.863
23389848,2151.01,FP,15.64643,2459014.36854,7.75
395393265,2152.01,CP,3.3772835,2459883.441847,3.6434514
406855039,2153.01,FP,2.7180835,2459391.951972,6.1842922
428787891,2154.01,CP,3.8240826,2459768.102761,2.5172521
461591646,2155.01,CP,3.7246883,2459913.983994,3.078
258402425,2156.01,FP,0.67554,2459011.05035,0.922
298495970,2157.01,FP,8.4249043,2459764.110052,2.311
342642208,2158.01,CP,8.6007557,2459758.586312,3.304
55652896,216.01,CP,34.5059318,2458331.488563,3.8206653
55652896,216.02,CP,17.3890454,2459340.904719,2.6516541
284477310,2160.01,PC,2.2390502,2459688.464287,1.64
366563452,2161.01,FP,1.5873866,2459767.160908,1.51
284564230,2162.01,FP,12.9773004,2460656.816106,4.391
43429656,2163.01,PC,5.2132496,2460474.956612,3.765
49967354,2164.01,FP,1.09333,2459010.86112,1.975
382602147,2384.01,CP,2.1357026,2459062.34163,1.9116457
231850364,2385.01,PC,3.1581288,2459063.974699,2.3951941
32487566,2386.01,KP,2.7567395,2459090.383107,2.3808565
382625239,2388.01,PC,1.3442724,2458355.267785,4.6777347
89544985,2389.01,PC,2.3372423,2459089.046683,1.4487311
9725627,239.01,KP,4.1567834,2458356.962228,3.9413609
369965258,2390.01,PC,2.1192866,2459063.928335,1.5061152
299897516,2391.01,PC,7.8369842,2459064.337666,6.8077198
149349867,2392.01,PC,5.9123675,2460196.692298,4.672
149349867,2392.02,PC,3.4072162,2460984.946786,3.8583776
149349867,2392.03,PC,9.1696498,2459038.613755,4.9227951
